"","time","lat","long","site.name","fagus","alnus","picea","quercus"
"4903",-7500,43.05,-2.716667,"Saldropo",0,4.59183673469388,0,4.64669738863287
"4904",-7500,43.19554,27.82777,"Lake Varna",0,1.30784708249497,0,10.7689740063443
"4905",-7500,43.283333,40.266667,"Gagra",2.05449303990211,46.9115055278175,0.348112237045677,3.37154530387068
"4906",-7500,43.47347,-7.53403,"Montes do Buio Cuadramón",0,0.313479623824451,0,31.0344827586207
"4907",-7500,43.5,5.9,"Tourves",0,0.266666666666667,0,48.8
"4908",-7500,43.566389,3.916667,"Embouchac",0.0075125835774923,0.139163896776712,0.0176434747868289,7.93023164416697
"4909",-7500,43.566389,3.916667,"Saint Sauveur",0,0,0,5.98980776382886
"4910",-7500,43.583333,28.55,"Lake Shabla-Ezeretz",0.694444444444444,2.95138888888889,0.520833333333333,13.5416666666667
"4911",-7500,43.7325,40.691667,"Luganskoe",1.04166666666667,1.04166666666667,0,2.08333333333333
"4912",-7500,43.8,7.1,"Biot",0,10.281893842076,0.0525762355415352,14.8258489149313
"4913",-7500,44.057778,7.444722,"Lac Mouton",0,0.977198697068404,0,2.60586319218241
"4914",-7500,44.057778,7.45,"Lac Long Inférieur",0.142450142450142,0.576159951159951,0,11.9734432234432
"4915",-7500,44.104167,6.708611,"Lignin Lake",0.0505050505050505,0.99797600254117,0.247743709282171,1.74132861989516
"4916",-7500,44.13,7.473333,"Sabbion",0,0.603621730382294,0,5.23138832997988
"4917",-7500,44.147222,7.238889,"Clapeyret",0,1.67530226050412,0,11.1432070076742
"4918",-7500,44.15,7.694444,"Selle di Carnino",0,2.10843373493976,0,3.01204819277108
"4919",-7500,44.173835,10.81804,"Lago Pratignano",0,0.871459694989107,0,9.15032679738562
"4920",-7500,44.185975,7.717165,"Torbiera del Biecai",1.77318295739348,2.90726817042607,0.263157894736842,2.46240601503759
"4921",-7500,44.233333,7.133333,"Laghi dell'Orgials",0,1.02857142857143,0,0.8
"4922",-7500,44.241667,6.702222,"Plan du Laus",0,0.146520146520147,0,3.99319634753957
"4923",-7500,44.246215,7.098155,"Lago delle Fate",0,0,0,0.101522842639594
"4924",-7500,44.298611,10.214722,"Lago Padule",0,1.57985435530916,0,5.7296641060676
"4925",-7500,44.35,5.233333,"Le Grand Etang de Suze-La-Rousse",0,1.24521072796935,0,15.2709359605911
"4926",-7500,44.391111,6.404167,"Vallon de Provence",0,0.99598402573712,0,12.3618846432439
"4927",-7500,44.42,6.336389,"Lac Saint Léger",0,1.75733607635216,0,17.9346365227872
"4928",-7500,44.4333333333333,3.6,"Tourbière des Narses Mortes",0.458334038245727,0.325871602760358,0,12.1992347746114
"4929",-7500,44.4666666666667,3.64166666666667,"Tourbière des Nassettes",0.166112956810631,1.49501661129568,0,11.9601328903654
"4930",-7500,44.4666666666667,3.65,"Les Laubies",0,0.230586963090183,0,10.1967145333397
"4931",-7500,44.5666666666667,3.125,"Bonnecombe",0,0,0,14.0374387713093
"4932",-7500,44.7444444444444,3.08111111111111,"Brameloup",0.0487567040468064,0.126396455599601,0,24.4782129864355
"4933",-7500,44.7472222222222,3.085,"La Chaumette",0,0.161420500403551,0,24.5213812544764
"4934",-7500,44.791667,6.55,"Lac de Siguret",0,0,0,0.878659860353224
"4935",-7500,44.9166666666667,3.78333333333333,"Lac du Bouchet",9.44849959448499,1.30347488924131,0,23.4202904552617
"4936",-7500,44.9602777777778,2.71888888888889,"Peyre peat-bog",0.0572737686139748,0.289733299401154,0,26.0023359822511
"4937",-7500,45.05339,7.391,"Lago Piccolo di Avigliana",0.0309405940594059,22.1678221675225,0.0314070351758794,30.5133987869359
"4938",-7500,45.0561111111111,5.88527777777778,"Lac des Boites",4.72383444439278,1.68520412986862,0,9.76828493822028
"4939",-7500,45.0688888888889,5.80666666666667,"Tourbière de Mont Sec",0.0706159920918827,1.81371564563023,0,7.08601205547329
"4940",-7500,45.0761111111111,2.5175,"Tourbière de Roussy",0,0.232560660927641,0,24.7938880855673
"4941",-7500,45.1394444444444,2.85916666666667,"Le Jolan",0,0,0,0
"4942",-7500,45.18,22.059444,"Semenic",0.0711237553342817,1.80652780525957,3.68347825545035,11.1044981685438
"4943",-7500,45.341667,5.608333,"Grand Ratz le Pellet",0,0.309121979545868,0,16.5483133849108
"4944",-7500,45.35,5.623333,"Saint Julien de Ratz",0.353702471430077,1.47951541809785,0,14.8292268940555
"4945",-7500,45.3861111111111,2.63611111111111,"Lastioulles",0.126262626262626,0.0631313131313131,0,14.0667296417496
"4946",-7500,45.4233333333333,5.56166666666667,"Tourbière de Chirens",0,0.669705195661159,0,6.17582879974381
"4947",-7500,45.453611,2.627222,"Lac Noir",0,0.136911896913395,0,30.1238701069923
"4948",-7500,45.473333,5.416667,"Le Grand Lemps",0.418240254138878,1.44865789087421,0,18.4659140337547
"4949",-7500,45.516667,2.816667,"Puy de Pailleret",0,0.100603621730382,0,20.2720769058797
"4950",-7500,45.543365,22.8058005,"Pesteana",0,1.80412371134021,1.80412371134021,0.515463917525773
"4951",-7500,45.633333,2.933333,"Ampoix",0,0.0238095238095238,0,23.9597939476648
"4952",-7500,45.6491666666667,2.31055555555556,"Tourbière de Chabannes",0,0.175428890210561,0,16.2589995956335
"4953",-7500,45.68554,7.69021,"Lac de Villa",0,1.06273278179841,0,13.0466105086709
"4954",-7500,45.695278,6.860556,"Torveraz",0,0.502955609382648,0,0.639754514991403
"4955",-7500,45.6963888888889,2.33722222222222,"Tourbière de la Ribière Nègre",0,0.277960955112181,0,19.8924195255111
"4956",-7500,45.708333,2.383333,"Peyrelevade",0,0.579356786253338,0,16.5904793277154
"4957",-7500,45.716667,24.383333,"Avrig",0.0777718993273373,6.44580311554369,4.76853675627062,10.5740711638648
"4958",-7500,45.769167,6.533333,"Col des Lauzes",0,0,0,7.04697986577181
"4959",-7500,45.790833,5.283333,"Hières sur Amby",0.46249828959052,2.67122398070811,0,23.7775048033934
"4960",-7500,45.80858,8.396215,"Ortasee",0.245700245700246,5.06927381927382,0.122850122850123,19.4113431613432
"4961",-7500,45.8169444444444,7.28611111111111,"Tourbière de Pilaz",0,1.16845180136319,0,1.65530671859786
"4962",-7500,45.825115,7.645125,"Tourbière de Champlong",0,0.883699030994016,0,1.34250868257713
"4963",-7500,45.849722,1.645833,"Moulin de Prugnolas",0,58.695652173913,0,12.4223602484472
"4964",-7500,45.86415,7.789925,"Tourbière de Santa Anna",0,2.09424083769634,0.523560209424084,1.57068062827225
"4965",-7500,45.8930555555556,6.76833333333333,"Tourbières des Granges des Chavants",0,17.982657868352,0,1.12098959290064
"4966",-7500,45.9166666666667,0.016666666666667,"Chantemerle",0,4.22535211267606,0,27.4647887323944
"4967",-7500,46.01738,11.041665,"Bondone",0.478468899521531,2.15311004784689,15.311004784689,5.74162679425837
"4968",-7500,46.0897222222222,-0.775277777777778,"La Grange",0,0.18348623853211,0,2.4080333351217
"4969",-7500,46.13212,25.903615,"Mohos",0.359566382881117,2.0726685216446,10.8506782692037,8.02802142149296
"4970",-7500,46.153889,7.368611,"Mont Carré Hérémence",0,0.810461126940745,0,0.880785892888294
"4971",-7500,46.176667,7.093611,"Lac  Superieur de Fully",0,3.37697686868903,0,0.601599129501654
"4972",-7500,46.195556,7.845,"Grächen See",0,12.6541194366832,0.601356506879686,0.546991372529341
"4973",-7500,46.231111,8.011389,"Simplon/Gampisch-Alter Spittel",0.0154035736290819,1.46572274468194,0.0164581961816985,1.97879346320495
"4974",-7500,46.23376,7.33926,"Lac du Mont d'Orge Sion",0.0131995776135164,4.66879430835751,0,9.43980564098901
"4975",-7500,46.2525,8.023056,"Hopschensee",0,1.40602212183935,0,1.01545367354144
"4976",-7500,46.259167,7.843056,"Boehnigsee Goldmoos",0.0980392156862745,1.27162196961336,0,2.43452709413972
"4977",-7500,46.283056,7.844167,"Mittlere Hellelen",0,3.36378668851898,0,3.74549410222227
"4978",-7500,46.30655,7.47221,"Xirès Montana",0,7.7120822622108,0,3.8560411311054
"4979",-7500,46.311667,7.479167,"Etang d'y Cor Montana",0.188457526476633,3.48609900112152,0.128205128205128,11.0954100777394
"4980",-7500,46.341111,7.991667,"Bitsch-Naters",0,9.46183696973378,0,9.02561324705908
"4981",-7500,46.359722,7.198611,"Pillon Gsteig-Diablerets",0,20.6153846153846,0,3.53846153846154
"4982",-7500,46.361389,19.994167,"Zsombo Swamp",0,0.172711571675302,0.345423143350604,0.518134715025907
"4983",-7500,46.371944,7.990556,"Eggen ob Blatten",0,2.83532774447229,0.196519751734476,1.69494493382924
"4984",-7500,46.389722,8.025556,"Aletschwald",0.040650406504065,1.74459253545387,0.191026440175406,1.15064838307606
"4985",-7500,46.428333,7.403056,"Wallbach Lenk",0,2.85714285714286,0.571428571428571,4
"4986",-7500,46.444444,-0.862222,"Lutinière",0,2.02312138728324,0,6.9364161849711
"4987",-7500,46.445,8.518333,"Alpi di Robièi Val Bavona",0.0523286237571952,2.61576147846303,0.0347584289190129,2.43666059056932
"4988",-7500,46.46832,6.1616,"Mont Roux",0,0.258320423701919,0.0297885016383676,5.05997253471372
"4989",-7500,46.4701,10.3364,"Dossaccio Bormio",0.114105988726394,9.1005167453924,29.2675784774346,1.61844392795283
"4990",-7500,46.49687,6.12357,"Creux de Croue",0.725949197771255,2.80812650117594,0.0344234079173838,6.68114494537034
"4991",-7500,46.516667,32.616667,"Kardashinski Swamp",0,2.70787565078696,0.151975683890578,0.151975683890578
"4992",-7500,46.5394444444444,5.32666666666667,"Le Miroir",0,0.159513511515286,0,7.8307756644856
"4993",-7500,46.547222,8.255556,"Oberaar",0,0.70571119888921,0,0.0566640362649832
"4994",-7500,46.566667,6.173611,"Praz Rodet",0.03690036900369,0.706109520879123,0.03690036900369,7.60052408344118
"4995",-7500,46.575278,6.093056,"Bellefontaine",2.82912871572066,2.97307717799708,6.05874390268596,8.91672804075336
"4996",-7500,46.587222,5.863889,"Etang du Lautrey",3.2864801875163,1.25963436099851,0.691397823175213,0.915477280539554
"4997",-7500,46.600278,7.419167,"Untere Bunschleren Boltigen",0.179129185407296,1.07477511244378,0.69996251874063,1.83705022488756
"4998",-7500,46.6122222222222,-1.84277777777778,"Ecours",0.0155282515312178,1.4228614627615,0,32.2965685186014
"4999",-7500,46.63801,11.457905,"Dura-Moor",0.401986684152353,11.3346922481517,33.5278797138636,2.61222970895975
"5000",-7500,46.644705,11.49194,"Rinderplatz",0.844786472661995,4.93903407884957,53.0271146191236,5.17803533561149
"5001",-7500,46.645833,7.543333,"Aegelsee",0,11.093917374323,0,3.55357907139807
"5002",-7500,46.6627777777778,-1.89222222222222,"Jaunay",0.0284018086696477,1.15388817780601,0,15.6563729786921
"5003",-7500,46.662778,10.21,"Il Fuorn",0.109649122807018,3.29914860681115,15.2444530443756,0.548245614035088
"5004",-7500,46.66586,11.432,"Schwarzsee",0.026476039184538,4.06636473981063,33.5341247106647,1.34697507146451
"5005",-7500,46.666111,11.458333,"Malschötscher Hotter",0,3.84551118303446,25.4405464436893,0.941018978825759
"5006",-7500,46.66886,7.28419,"Schwarzsee FR",0.133511348464619,18.5580774365821,0,1.46862483311081
"5007",-7500,46.6694444,8.020833,"Bachalpsee",0.184167087209895,4.61140238465507,0.44376061894722,0.915413826605215
"5008",-7500,46.6798,7.97638,"Sägistalsee",0.104425289546609,3.84602278565047,0.525409134224044,1.46690117448686
"5009",-7500,46.71801,8.06769,"Hinterburgseeli",0.0431034482758621,4.49990492002358,0,6.82714390516041
"5010",-7500,46.725,7.575,"Amsoldingersee",0.0408496732026144,4.45591166212374,0,9.21407426946863
"5011",-7500,46.734444,7.398889,"Süftenenegg",0,2.71844660194175,0,0.970873786407767
"5012",-7500,46.744444,17.400833,"Lake Balaton (Centre)",14.5882094512488,0.0287562904385334,6.52481873920701,25.0409781915566
"5013",-7500,46.76006,11.68051,"Sommersüss",0,1.8388383145161,18.906733294845,1.12372921533468
"5014",-7500,46.774444,17.170278,"Alsópáhok",0,0.114220445459737,0.742432895488292,0.228440890919475
"5015",-7500,46.776111,10.277778,"Lai Nair Schuls-Tarasp",0,9.80814686122896,32.137078433858,1.0945993304154
"5016",-7500,46.785278,17.155,"Zalavár",0.278784660088888,0.475474395108629,1.15575335551932,1.1887880309466
"5017",-7500,46.795556,7.843056,"Rotmoos-Eriz",0.0315258511979823,8.28779848586161,0,0.489454733664523
"5018",-7500,46.81088,10.26429,"Motta Naluns",0,0.896057347670251,2.1505376344086,0
"5019",-7500,46.818333,17.735,"Lake Balaton (Southwest)",4.73534398986475,0,12.9681926595024,13.1461818396982
"5020",-7500,46.821944,7.735,"Wachseldorn Untermoos",0,2.15356961235507,0,1.15793070829278
"5021",-7500,46.831111,7.594167,"Oppligen",0.0229885057471264,4.741549798516,0,4.50394145882146
"5022",-7500,46.83142,10.820555,"Moor am Rofenberg",0,1.95637520048741,1.5479627272335,0.0132961042414573
"5023",-7500,46.834722,7.356389,"Gänsemoos Schwarzenburg",0.703500625699796,1.61899822169532,0,4.76684449713495
"5024",-7500,46.846735,11.01668,"Schönwies",0.0307219662058372,9.01752318455809,6.83642144534765,0.302675459546869
"5025",-7500,46.850833,7.686111,"Linden",0,2.94701682056204,0,7.49886266203303
"5026",-7500,46.858333,11.025,"Zirbenwaldmoor",0,5.52470573106606,6.52529766588589,0.280136064358297
"5027",-7500,46.862778,10.478056,"Grünsee Reschenscheideck",0.00816993464052288,1.49664676858605,32.0050372048924,0.963613073684696
"5028",-7500,46.87,10.478333,"Schwarzsee Reschenscheideck",0.674782231917405,7.53877243048604,44.2448340779034,1.27243048603744
"5029",-7500,46.935,7.123611,"Montilier",17.8772560391701,10.5676978950857,0.0859106529209622,14.4223853391176
"5030",-7500,46.9375,1.89138888888889,"Marais du Grang Chaumet",0,0.0218531468531469,0,32.3976006108526
"5031",-7500,46.9375,11.015278,"Atemlöchermoos",0,17.5314795404816,22.1782120014952,2.54306443398447
"5032",-7500,46.95,11.018056,"Wildmoos",0.0221631205673759,6.16014642185924,9.87935326032468,0.523086172485271
"5033",-7500,46.9636111111111,-0.919166666666667,"La Guérivière",0,0.979944247042817,0,6.77601815912177
"5034",-7500,47.001667,18.104167,"Lake Balaton (Northeast)",5.94159113796576,0.100704934541793,12.5881168177241,3.22255790533736
"5035",-7500,47.00177,11.18726,"Grünau Moor",0.310287601808769,11.063083496378,15.453326510727,0.501030637002885
"5036",-7500,47.01867,6.99669,"Le Loclat",0.904583471727117,17.5049837624156,0.150070996759467,12.7925009502368
"5037",-7500,47.023985,11.803665,"Moor Alpenrose",0.254916241806264,13.0331704761645,8.84722407776921,0.874980187546718
"5038",-7500,47.031944,7.299167,"Lobsigensee",0.12119085106155,9.7512826602671,0.12294921510594,8.81843018041732
"5039",-7500,47.075556,8.325556,"Rotsee",0.563868059705051,4.94571014116557,0.172932536418087,10.3425454316969
"5040",-7500,47.083333,11.166667,"Franz Senn-Hütte",0,25.291514095773,2.64149098794838,1.51022965622667
"5041",-7500,47.0922222222222,0.480555555555556,"Tourbière de Parcay-sur-Vienne",0.317460317460317,9.61741027183048,0,4.70043414934345
"5042",-7500,47.116667,13.9,"Fuchsschwanzmoos",0.569089961392716,7.71684138920795,53.4717123936445,1.38317390875604
"5043",-7500,47.166667,13.866667,"Dürrenecksee-Moor",6.52794227552789,18.485569463122,36.0608254887762,0.269130587903013
"5044",-7500,47.166667,13.9,"Grosses Überling Schattseit-Moor",3.15364461666712,13.058017515413,0,2.2107254422367
"5045",-7500,47.16688,12.65191,"Tauernmoos",0,13.056206088993,11.0655737704918,0.0585480093676815
"5046",-7500,47.171389,9.381111,"Gamperfin",0,8.72203626556216,0.0477099236641221,0.286259541984733
"5047",-7500,47.186111,-1.858056,"Basse-Ville",0,2.40067723422629,0.0717777047564282,26.8401850206298
"5048",-7500,47.20675,8.46541,"Bibersee",0.0602423513086337,13.7477587145281,0.0778805742678273,12.6070182923218
"5049",-7500,47.21091,11.00155,"Dortmunder Hütte",0.0445632798573975,7.57351445764395,28.3909964229743,0.600333177810477
"5050",-7500,47.2138888888889,-1.55722222222222,"Tanneurs",0,28.1712710960699,0,25.7574645327543
"5051",-7500,47.2138888888889,-1.55722222222222,"Couëdic",0,16.5783666902726,0.100794435033565,25.7845766775853
"5052",-7500,47.213889,-1.556111,"Place du Commerce",0,41.7163471254256,0.117244498928674,15.4393782172184
"5053",-7500,47.215833,17.255,"Csögle",0.712589073634204,4.51306413301663,1.42517814726841,0.475059382422803
"5054",-7500,47.240556,7.05,"Etang de la Gruère",0.0122100122100122,0.837802299798081,0.0679307606049112,7.12436300927313
"5055",-7500,47.243056,12.138889,"Gerlos",0,2.7595309592317,54.2112614067645,0.715796209454358
"5056",-7500,47.2722222222222,-1.59583333333333,"Le Gesvres",0,16.0644041157395,0.509376682900087,29.9572532727354
"5057",-7500,47.2808333333333,-1.87611111111111,"Cordemais",0,3.75087835803032,0,5.46821309158861
"5058",-7500,47.291667,10.976389,"Mieminger See",0,5.55555555555556,18.2051282051282,1.11111111111111
"5059",-7500,47.30543,12.41723,"Wasenmoos",0.331491712707182,5.74585635359116,42.8729281767956,2.09944751381215
"5060",-7500,47.3177777777778,4.12277777777778,"Le Verny des Brûlons",0,2.88270377733598,0,13.0218687872763
"5061",-7500,47.3266666666667,0.475277777777778,"Caves d'Amont",0.411760748166588,9.32416066742919,0,1.79741640314876
"5062",-7500,47.3377777777778,0.451111111111111,"Cinq-Mars-la-Pile",0.422594724674748,15.6715701826294,0,6.51240056236658
"5063",-7500,47.3397222222222,-2.16555555555556,"saint-Malo-de-Guersac",0.0234082397003745,11.3744929639386,0,40.0298953457265
"5064",-7500,47.341667,11.125,"Katzenloch",0.0102965403624382,5.23980821465229,42.2223762953794,2.37503408495458
"5065",-7500,47.39,-0.546388888888889,"Les Humelles",0,0.265957446808511,0,2.65957446808511
"5066",-7500,47.3925,-0.853888888888889,"Montjean-sur-Loire",0.545719136551055,9.8623575066699,0,9.3984962406015
"5067",-7500,47.4027777777778,-1.50277777777778,"Marais de la Poupinière",0,40.894129055609,0,4.35386832203124
"5068",-7500,47.4047222222222,0.642222222222222,"Charcenay",0,3.18748060469034,0,0.566343042071197
"5069",-7500,47.4116666666667,1.60888888888889,"Tourbière de Mur de Sologne",0,0,0,1.09204368174727
"5070",-7500,47.4133333333333,0.638055555555556,"Bois-Jésus",0.282485875706215,5.64971751412429,0,3.95480225988701
"5071",-7500,47.4136111111111,-0.860555555555556,"Marais de Champtocé",0,1.37399693148162,0,23.2245491221687
"5072",-7500,47.47273,12.35677,"Giering",0,4.7391386766552,53.5926254548998,1.50336099101728
"5073",-7500,47.473889,12.377222,"Hasenmoos",0.584229087398566,8.34749437780104,44.5060169727542,2.23336734154195
"5074",-7500,47.508805,12.04266,"Lindenmoos",0.170977261116592,8.4409430721278,8.44006404489037,15.418816405337
"5075",-7500,47.511111,12.090278,"Kirchbichl",0.0180472838837755,15.9967455969575,19.8391850107612,2.18712161637753
"5076",-7500,47.554444,-2.932222,"Locmariaquer",0,3.61757105943152,0,33.0749354005168
"5077",-7500,47.61312,12.17047,"Egelsee",0.0340599455040872,7.23091632370896,10.4350779032819,3.4864447480979
"5078",-7500,47.61335,8.83094,"Nussbaumer Seen",0.184594076311872,12.5101095336735,0.392281380228644,10.6939041161731
"5079",-7500,47.64907,12.27363,"Miesberg",0.0351123595505618,5.78737771111048,37.6356439683393,4.61189492353701
"5080",-7500,47.65848,12.301005,"Schwemm",0.0197726149283243,3.30202107649869,16.5477632661456,2.02778814244966
"5081",-7500,47.74371,8.90281,"Feuenried",0.897905385612276,2.06204473707849,0.313276750554182,14.2393929490313
"5082",-7500,47.775,8.9788,"Durchenbergried",0.103025132974388,2.02750958861147,0.210096464302882,26.7055128852788
"5083",-7500,47.8042,13.27474,"Fuschlsee",0,6.95409558604407,27.0227120311826,9.85141016055282
"5084",-7500,47.8056665,8.20015,"Steerenmoos",0,1.75878429599322,0.335813416563915,14.9823132894775
"5085",-7500,47.8079,23.540305,"Steregoiu",0.0265297342584446,1.34668576247657,23.3278653045742,2.78351271552807
"5086",-7500,47.809444,-2.468056,"Serrent",0,3.30810429024459,0,11.1373987781231
"5087",-7500,47.810135,23.52941,"Preluca Tiganului",0,1.7593153610872,4.56285551674371,2.54509017354177
"5088",-7500,47.8708333333333,1.15083333333333,"Pezou",0,0,0,0
"5089",-7500,47.933333,8.066667,"Breitnau-Neuhof",0.0846023688663283,2.51634851127477,0.0647249190938511,10.1367588043827
"5090",-7500,47.933333,13.066667,"Trumer Moos",0,0.0710445326115169,0.0489450850977048,0.147568811545434
"5091",-7500,47.9572222222222,4.37305555555556,"Molesme",0,0,0,7.45038247999127
"5092",-7500,47.9694444444444,-0.416388888888889,"Moulin de Thévalles",0,1.96055594378446,0,3.24751896482394
"5093",-7500,47.983333,13.1,"Wasenmoos beim Zellhof",0.177147918511957,1.12389447394352,1.21649991193404,0.289377172107384
"5094",-7500,48.013333,6.994444,"Altenweiher",0,0.883482489888441,0.0352360817477097,15.7868780330773
"5095",-7500,48.34053,20.430665,"Nagy-Mohos",0.653794636052746,1.93718867321017,0.779272873287666,19.6225771918859
"5096",-7500,48.416667,1.75,"Vallée de la Voise",0,0.0191155033147534,0,23.8270368942787
"5097",-7500,48.456111,1.793611,"Auneau",0,0.020671834625323,0,0.735575879494389
"5098",-7500,48.548333,-0.258333,"La Vie",0,2.13815789473684,0,8.22368421052632
"5099",-7500,48.75,28.25,"Dovjok Swamp",0,1.24003036599698,0.138112166868569,6.22240678330807
"5100",-7500,48.791667,16.3875,"Dvur Ansov",0,0.203665987780041,0.135777325186694,0
"5101",-7500,48.833333,14.833333,"Mokre Louky (South)",0.129428793075029,1.72150132380598,6.62332830731333,5.34869344051704
"5102",-7500,48.833333,17.166667,"Svatoborice-Mistrin",0,2.15333932315064,4.07906558849955,0.188679245283019
"5103",-7500,48.85,14.933333,"Cervene Blato",0,0.331967651174821,0.5583988256155,0.246488754384758
"5104",-7500,48.89949,13.742085,"Stráženská slať",3.60496475598769,8.54272560994255,30.0553141657145,5.67948442677407
"5105",-7500,48.90352,13.838355,"Soumarské rašeliniště",0.2,3.8,12.6,0.4
"5106",-7500,48.937845,16.973875,"Čejčské jezero",0,0.197927552682064,0.197927552682064,0.0685871056241426
"5107",-7500,48.941667,14.933333,"Barbora",0.46345028552431,2.18076705764511,1.73182376399624,0.602973719895447
"5108",-7500,48.953056,12.858056,"Kugelstattmoos",0,19.7455483812036,4.30575299296076,0.233499466205377
"5109",-7500,48.95457405,13.6355,"Knížecí pláně",1.22002125075896,2.23512446873103,1.06443533697632,0.333940497874924
"5110",-7500,49.03123,13.461805,"Rybárenská slať",0.47562519784742,3.40560350940158,14.1532886525809,1.53024183927699
"5111",-7500,49.041667,15.191667,"Blato",2.31391562309963,7.00736951093122,18.2331429917635,5.34324934910454
"5112",-7500,49.041667,19.677778,"Liptovsky Jan",0.0370782350760104,5.13417194644702,47.6514248214394,0.524128535644599
"5113",-7500,49.046414,20.332,"Hozelec",0,0.305950598802395,40.9365643712575,0
"5114",-7500,49.1,22.833333,"Tarnawa Wyzna",0.0664672648720505,18.9861467120256,12.0708898831351,1.5676707585378
"5115",-7500,49.1166666666667,-0.215,"Bellengreville",0,0.812865497076023,0,15.5867022629036
"5116",-7500,49.14483,14.704255,"Švarcenberk",0.00353488454129294,0.686976099727971,1.26360158111691,0.798445292004037
"5117",-7500,49.15316,13.326545,"Hůrecká slať",0.0433275563258232,2.23032739350038,13.6843426672662,1.30478332752828
"5118",-7500,49.15343,20.07971,"Popradské  pleso",0.0973810250562016,3.65472326069033,22.4425750899095,3.87893426967549
"5119",-7500,49.1833333333333,3.13333333333333,"Silly-la-Poterie",0,0.325634202866768,0,13.1275933243289
"5120",-7500,49.1844444444444,-0.36,"Caen",0,24.0708630988976,0,13.7186029825882
"5121",-7500,49.230556,15.370833,"Rasna Pond",0.217873353529469,0.756122570977923,2.48409843043453,1.84695880335288
"5122",-7500,49.23475,14.62598,"Borkovická blata",0.0465549348230912,9.56990224184303,3.86571824760988,0.0959482371561599
"5123",-7500,49.2388888888889,-0.449722222222222,"Cairon",0,0.699300699300699,0,11.7132867132867
"5124",-7500,49.25,-0.15,"Marais de la Dives",0,9.67424992810813,0,6.80336773492667
"5125",-7500,49.325,15.502778,"Loucky",0.294628135034279,2.13963377592641,0.883884405102838,0.149700598802395
"5126",-7500,49.335,-1.27083333333333,"Saint-Côme du Mont",0,22.3476297968397,0,19.6388261851016
"5127",-7500,49.372778,21.886944,"Jasiel",0,0,0.250312891113892,0
"5128",-7500,49.376389,14.025833,"Kožlí",0,0.578592092574735,1.25361620057859,0
"5129",-7500,49.3819444444444,-1.36055555555556,"Chef-du-Pont",0,3.18663965198737,0,13.1294320958227
"5130",-7500,49.4166666666667,-0.033333333333333,"Baie de Seine estuary",0,1.07917289938414,0,18.050309566365
"5131",-7500,49.425,21.279167,"Regetovka",0.197734614128606,6.68581711170781,2.49687033932046,5.42664638649786
"5132",-7500,49.44778,19.559405,"Bobrov",0,2.16328117792841,26.4483613973474,0.0959595346607356
"5133",-7500,49.4625,2.691111,"Aronde",0,0.871459694989107,0,5.88235294117647
"5134",-7500,49.483333,19.816667,"Puscizna Rekowianska",0.460271958185951,8.26251100380593,18.0439222518411,3.624604139487
"5135",-7500,49.516667,19.283333,"Zlatnická Dolina",0.0580720092915215,16.713151221668,30.8186536456018,1.50926592129693
"5136",-7500,49.633333,21.1,"Szymbark",0.0276395798783858,2.48318036492503,2.17607998822429,3.82384991624698
"5137",-7500,49.666667,31.833333,"Gel'myazevskoye",0,5.47945205479452,0.684931506849315,2.73972602739726
"5138",-7500,49.688889,15.483333,"Palasiny",0,0,0.218340611353712,0
"5139",-7500,49.7,21.616667,"Tarnowiec",0.3003003003003,24.039880740321,5.42548539280862,2.84002176361712
"5140",-7500,49.716667,21.583333,"Roztoki",0,10.9034715190352,4.94853930206901,1.63389605090151
"5141",-7500,49.729722,12.3875,"Weiherlohe",0,2.51299668268815,0.335138243486701,2.94544384834766
"5142",-7500,49.733333,15.966667,"Kamenicky",0.526870389884089,5.90094836670179,20.7586933614331,2.63435194942044
"5143",-7500,49.783333,21.466667,"Jaslo",0,0.142045454545455,3.76612407862408,0.0465983224603914
"5144",-7500,49.833333,14.330556,"Zbudovska Blata",0,0.505050505050505,0,0
"5145",-7500,49.916667,23.766667,"Ivano-Frankovskoye",0,2.29885057471264,1.72413793103448,2.8735632183908
"5146",-7500,49.916667,24.016667,"Maly Podleski",0.124688279301746,3.42711535115699,2.43033404859943,2.65905004929537
"5147",-7500,50.02435,11.85625,"Seelohe",0,4.68305607122903,19.4208135825388,4.34844907449129
"5148",-7500,50.1,16.25,"Vernerovice",0,0.843373493975904,1.08433734939759,0
"5149",-7500,50.129444,13.929722,"Rynholec",0.0260756192959583,0.682680798969971,3.1860205712735,7.87740438235298
"5150",-7500,50.207865,24.80301,"Lopatin",0,0.751171264966163,0.411764705882353,0.323789692868298
"5151",-7500,50.216085,14.831425,"Hrabanovská černava",0.0492610837438424,1.03526005382769,1.67589704724983,6.25989836865168
"5152",-7500,50.25933,14.573625,"Chrást",0.00884642604387827,0.751498694417026,0.388210222119353,0.331736506458635
"5153",-7500,50.266667,26.016667,"Starniki",0,1.0507880910683,1.75131348511384,0.875656742556918
"5154",-7500,50.266667,26.833333,"Nowy Gutiski",0,4.41837868085946,1.28748960563796,7.13285106451647
"5155",-7500,50.276111,12.099444,"Sauborst",0.167638483965015,4.15370910268869,4.44363459669582,2.81988986070619
"5156",-7500,50.29419,24.09529,"Kulichkovskoye",0.78125,3.90625,0,2.34375
"5157",-7500,50.299444,14.578333,"Mělnický úval - Přívory",0,0.481540930979133,0,0
