time,lat,long,samples,taxa
-8500,51.50483,23.838,0.30304127,spruce
-8500,51.50483,23.838,5.545293325,oak
-8500,51.55222,-0.48389,0.740740741,oak
-8500,51.55222,-0.48389,0.245700246,alder
-8500,51.55222,-0.48389,0.737100737,oak
-8500,51.574804,10.160964,4.348877762,alder
-8500,51.574804,10.160964,0.327510917,spruce
-8500,51.574804,10.160964,13.96984435,oak
-8500,51.668,5.9874,0.137362637,alder
-8500,51.668,5.9874,0.274725275,oak
-8500,51.674454,10.31037,1.184600197,alder
-8500,51.674454,10.31037,19.84205331,oak
-8500,51.69667,23.95667,5.268110165,alder
-8500,51.69667,23.95667,0.546624388,spruce
-8500,51.69667,23.95667,0.647010489,oak
-8500,51.777428,10.490014,3.173553471,alder
-8500,51.777428,10.490014,0.05399568,beech
-8500,51.777428,10.490014,0.080064502,spruce
-8500,51.777428,10.490014,4.906045089,oak
-8500,51.80107,5.81532,0.133155792,alder
-8500,51.80107,5.81532,0.128040973,oak
-8500,51.87611,-4.94194,0.439696482,alder
-8500,51.87611,-4.94194,9.915462914,oak
-8500,51.93167,-4.71833,7.832375565,oak
-8500,51.94305,5.126134,30.41666667,alder
-8500,51.94305,5.126134,0.833333333,beech
-8500,51.94305,5.126134,0.833333333,spruce
-8500,51.94305,5.126134,7.083333333,oak
-8500,51.97458,4.32418,19.38539078,alder
-8500,51.97458,4.32418,19.07049158,oak
-8500,51.98333,25.48333,0.371721331,alder
-8500,51.98333,25.48333,0.138519594,spruce
-8500,51.98333,25.48333,0.20693246,oak
-8500,51.98752,4.85584,5.383410838,alder
-8500,51.98752,4.85584,3.562842049,oak
-8500,51.99639,14.19889,13.73239437,alder
-8500,51.99639,14.19889,0.117370892,beech
-8500,51.99639,14.19889,0.352112676,spruce
-8500,51.99639,14.19889,6.572769953,oak
-8500,52.0025,-9.5425,0.514297459,alder
-8500,52.0025,-9.5425,19.80721408,oak
-8500,52.007262,-9.57091,1.498287671,alder
-8500,52.007262,-9.57091,8.336187215,oak
-8500,52.01762,-9.533828,13.88888889,alder
-8500,52.01762,-9.533828,16.66666667,oak
-8500,52.039974,-9.48127,4.583832586,alder
-8500,52.039974,-9.48127,22.35209732,oak
-8500,52.142406,14.451838,14.7219193,alder
-8500,52.142406,14.451838,0.109051254,spruce
-8500,52.142406,14.451838,4.580152672,oak
-8500,52.18333,-7.03333,32.36034799,oak
-8500,52.19429,-10.166208,0.516060463,alder
-8500,52.19429,-10.166208,11.48472877,oak
-8500,52.2,-10.30833,0.688073394,alder
-8500,52.2,-10.30833,12.8440367,oak
-8500,52.24421,4.89465,7.405314003,alder
-8500,52.24421,4.89465,7.200499579,oak
-8500,52.24591,5.76097,14.45614402,alder
-8500,52.24591,5.76097,0.27173913,beech
-8500,52.24591,5.76097,6.444210066,oak
-8500,52.31361,12.91361,11.74088138,alder
-8500,52.31361,12.91361,0.15625,beech
-8500,52.31361,12.91361,0.158900444,spruce
-8500,52.31361,12.91361,6.009248057,oak
-8500,52.32201,17.3655,17.88341659,alder
-8500,52.32201,17.3655,0.093720712,spruce
-8500,52.32201,17.3655,7.083609193,oak
-8500,52.372314,-8.152038,0.838926174,alder
-8500,52.372314,-8.152038,20.80536913,oak
-8500,52.41583,-2.24083,0.884955752,oak
-8500,52.5,0.83333,0.437250583,alder
-8500,52.5,0.83333,12.54078092,oak
-8500,52.52444,13.05639,8.197640908,alder
-8500,52.52444,13.05639,0.139037118,beech
-8500,52.52444,13.05639,0.141645483,spruce
-8500,52.52444,13.05639,6.012214076,oak
-8500,52.52944,0.87389,0.695797748,alder
-8500,52.52944,0.87389,9.269927846,oak
-8500,52.54316,20.67577,11.66203746,alder
-8500,52.54316,20.67577,0.085126372,beech
-8500,52.54316,20.67577,0.15926261,spruce
-8500,52.54316,20.67577,7.541973827,oak
-8500,52.54452,17.59571,17.30463138,alder
-8500,52.54452,17.59571,0.081967213,beech
-8500,52.54452,17.59571,0.11325315,spruce
-8500,52.54452,17.59571,7.095794637,oak
-8500,52.54901,17.38084,13.19171951,alder
-8500,52.54901,17.38084,0.167079484,spruce
-8500,52.54901,17.38084,6.850738036,oak
-8500,52.54901,17.38084,13.5741992,alder
-8500,52.54901,17.38084,0.173611111,beech
-8500,52.54901,17.38084,7.011386386,oak
-8500,52.54984,17.35631,17.12834863,alder
-8500,52.54984,17.35631,0.076569678,beech
-8500,52.54984,17.35631,6.242755228,oak
-8500,52.54984,17.35631,11.39854487,alder
-8500,52.54984,17.35631,0.080840744,spruce
-8500,52.54984,17.35631,1.374292643,oak
-8500,52.58139,0.80639,18.3245509,alder
-8500,52.58139,0.80639,16.98333333,oak
-8500,52.58302,19.34039,17.1495051,alder
-8500,52.58302,19.34039,0.293255132,beech
-8500,52.58302,19.34039,0.291564175,spruce
-8500,52.58302,19.34039,4.635092968,oak
-8500,52.58583,13.25694,9.795639535,alder
-8500,52.58583,13.25694,0.068571694,beech
-8500,52.58583,13.25694,0.389417815,spruce
-8500,52.58583,13.25694,6.722351836,oak
-8500,52.79159,17.74458,9.036477273,alder
-8500,52.79159,17.74458,6.855433676,oak
-8500,52.807804,-2.109106,7.330644145,alder
-8500,52.807804,-2.109106,20.87329118,oak
-8500,52.845046,14.09915,8.65575235,alder
-8500,52.845046,14.09915,0.128865979,beech
-8500,52.845046,14.09915,0.242911022,spruce
-8500,52.845046,14.09915,16.87307152,oak
-8500,52.93682,18.98338,23.37898649,alder
-8500,52.93682,18.98338,0.092860198,beech
-8500,52.93682,18.98338,0.127538461,spruce
-8500,52.93682,18.98338,5.504496163,oak
-8500,52.958352,-6.426246,0.322163616,alder
-8500,52.958352,-6.426246,10.47031751,oak
-8500,53.00528,-6.356412,18.11436712,alder
-8500,53.00528,-6.356412,20.94742083,oak
-8500,53.00528,-6.356412,18.11436712,alder
-8500,53.00528,-6.356412,20.94742083,oak
-8500,53.053902,14.127872,7.773347768,alder
-8500,53.053902,14.127872,15.13347239,oak
-8500,53.09897,6.8414,10.78066914,alder
-8500,53.09897,6.8414,1.858736059,oak
-8500,53.12578,6.77805,13.45974949,alder
-8500,53.12578,6.77805,4.388019536,oak
-8500,53.170242,-7.826574,0.47381661,alder
-8500,53.170242,-7.826574,7.098163407,oak
-8500,53.197734,-4.101292,8.016472713,alder
-8500,53.197734,-4.101292,22.43253854,oak
-8500,53.24699,12.84694,0.824742268,alder
-8500,53.24699,12.84694,7.319587629,oak
-8500,53.25,13.85,1.747603816,alder
-8500,53.25,13.85,0.094354383,beech
-8500,53.25,13.85,0.17412341,spruce
-8500,53.25,13.85,12.77015792,oak
-8500,53.26346,25.99919,3.545192892,alder
-8500,53.26346,25.99919,1.992024429,spruce
-8500,53.26346,25.99919,0.55417025,oak
-8500,53.26667,26.06667,11.78074957,alder
-8500,53.26667,26.06667,1.141612799,spruce
-8500,53.26667,26.06667,1.397173459,oak
-8500,53.318794,-7.63632,5.296867695,oak
-8500,53.33582,19.4354,16.8252203,alder
-8500,53.33582,19.4354,0.083472454,beech
-8500,53.33582,19.4354,0.083472454,spruce
-8500,53.33582,19.4354,3.892476181,oak
-8500,53.365506,-7.412886,0.150282047,alder
-8500,53.365506,-7.412886,4.01358071,oak
-8500,53.41667,26.43333,0.482667457,alder
-8500,53.41667,26.43333,0.310881497,spruce
-8500,53.41667,26.43333,0.466805983,oak
-8500,53.43333,11.85,19.01203629,alder
-8500,53.43333,11.85,0.154798762,beech
-8500,53.43333,11.85,0.146412884,spruce
-8500,53.43333,11.85,7.768426035,oak
-8500,53.43333,25.91667,19.93067591,alder
-8500,53.43333,25.91667,0.346620451,spruce
-8500,53.43333,25.91667,3.292894281,oak
-8500,53.436742,8.867332,0.683734369,alder
-8500,53.436742,8.867332,0.109357238,spruce
-8500,53.436742,8.867332,0.666978496,oak
-8500,53.446742,18.686372,9.428223239,alder
-8500,53.446742,18.686372,0.357142857,spruce
-8500,53.446742,18.686372,2.592767608,oak
-8500,53.53813,18.64588,19.07184652,alder
-8500,53.53813,18.64588,0.921658986,beech
-8500,53.53813,18.64588,0.63838957,spruce
-8500,53.53813,18.64588,2.952347465,oak
-8500,53.55,28.6,24.45414847,alder
-8500,53.55,28.6,0.873362445,spruce
-8500,53.55,28.6,3.493449782,oak
-8500,53.6389,18.35323,12.96296296,alder
-8500,53.6389,18.35323,0.176366843,spruce
-8500,53.6389,18.35323,3.791887125,oak
-8500,53.654838,8.769558,26.53059635,alder
-8500,53.654838,8.769558,0.170648464,spruce
-8500,53.654838,8.769558,11.051225,oak
-8500,53.65498,8.77929,8.994323002,alder
-8500,53.65498,8.77929,13.79119086,oak
-8500,53.65556,14.22083,20.00703722,alder
-8500,53.65556,14.22083,9.806953709,oak
-8500,53.663922,8.727432,27.31706192,alder
-8500,53.663922,8.727432,9.494640123,oak
-8500,53.67158,8.717136,11.44423845,alder
-8500,53.67158,8.717136,5.646579792,oak
-8500,53.71617,17.77116,18.39762399,alder
-8500,53.71617,17.77116,0.085763293,beech
-8500,53.71617,17.77116,5.834156317,oak
-8500,53.72396,11.37597,0.119474313,alder
-8500,53.72396,11.37597,0.557769457,oak
-8500,53.7525,20.206322,17.02379996,alder
-8500,53.7525,20.206322,0.381679389,spruce
-8500,53.7525,20.206322,2.423952215,oak
-8500,53.76021,-9.56165,11.61825726,oak
-8500,53.77171,21.60414,13.62304017,alder
-8500,53.77171,21.60414,0.103412616,beech
-8500,53.77171,21.60414,0.411066047,spruce
-8500,53.77171,21.60414,5.18265395,oak
-8500,53.7914,12.28974,12.92134831,alder
-8500,53.7914,12.28974,11.79775281,oak
-8500,53.918802,-9.588546,2.477240406,alder
-8500,53.918802,-9.588546,9.152062837,oak
-8500,53.96802,14.60637,13.25567159,alder
-8500,53.96802,14.60637,0.205902539,spruce
-8500,53.96802,14.60637,4.036431765,oak
-8500,54.03333,28.1,6.357017141,alder
-8500,54.03333,28.1,0.495560144,spruce
-8500,54.03333,28.1,1.38456629,oak
-8500,54.04022,-9.435136,13.23001379,oak
-8500,54.049896,-9.63936,3.056850372,oak
-8500,54.07823,18.53853,21.03021188,alder
-8500,54.07823,18.53853,3.135901859,oak
-8500,54.09854,10.25111,16.00148982,alder
-8500,54.09854,10.25111,0.071059443,beech
-8500,54.09854,10.25111,0.081207259,spruce
-8500,54.09854,10.25111,12.54881111,oak
-8500,54.1,4.2,0.473933649,alder
-8500,54.1,4.2,0.473933649,beech
-8500,54.1,4.2,0.473933649,spruce
-8500,54.1,4.2,0.947867299,oak
-8500,54.103186,19.468442,44.62320068,alder
-8500,54.103186,19.468442,0.084674005,spruce
-8500,54.103186,19.468442,2.963590178,oak
-8500,54.14263,10.63284,5.346892201,alder
-8500,54.14263,10.63284,8.520833773,oak
-8500,54.17131,10.41846,3.070847952,alder
-8500,54.17131,10.41846,12.46191668,oak
-8500,54.18333,28.2,0.684931507,alder
-8500,54.18333,28.2,0.684931507,spruce
-8500,54.18333,28.2,1.141552511,oak
-8500,54.21667,30.00028,1.867219917,alder
-8500,54.21667,30.00028,0.414937759,spruce
-8500,54.21667,30.00028,0.20746888,oak
-8500,54.21785,10.29035,12.02475086,alder
-8500,54.21785,10.29035,0.11148272,beech
-8500,54.21785,10.29035,4.630692435,oak
-8500,54.26667,22.81667,13.72724314,alder
-8500,54.26667,22.81667,0.237625965,spruce
-8500,54.26667,22.81667,3.178551422,oak
-8500,54.29385,10.88231,1.906737845,alder
-8500,54.29385,10.88231,5.523734242,oak
-8500,54.30019,-5.98393,0.2,alder
-8500,54.30019,-5.98393,1.4,oak
-8500,54.3125,24.73111,0.63044695,alder
-8500,54.3125,24.73111,0.495562485,spruce
-8500,54.3125,24.73111,0.090909091,oak
-8500,54.53333,23.53333,2.792350652,alder
-8500,54.53333,23.53333,1.666243583,spruce
-8500,54.53333,23.53333,11.58460862,alder
-8500,54.53333,23.53333,0.665826025,spruce
-8500,54.53333,23.53333,1.826484018,oak
-8500,54.54417,-5.95306,0.71483073,alder
-8500,54.54417,-5.95306,7.007254356,oak
-8500,54.64245,9.77247,0.320512821,alder
-8500,54.64245,9.77247,0.961538462,oak
-8500,54.70555,18.16208,5.343572226,alder
-8500,54.70555,18.16208,0.096525097,spruce
-8500,54.70555,18.16208,1.228714774,oak
-8500,54.70694,17.28472,8.932202511,alder
-8500,54.70694,17.28472,0.245227721,spruce
-8500,54.70694,17.28472,3.799927378,oak
-8500,54.71194,-1.2988,0.128369705,oak
-8500,54.72321,18.10602,3.375993915,alder
-8500,54.72321,18.10602,0.094966762,spruce
-8500,54.72321,18.10602,0.259276544,oak
-8500,54.77523,-8.468418,0.179126976,alder
-8500,54.77523,-8.468418,8.280744251,oak
-8500,54.77694,-6.25833,0.527704485,alder
-8500,54.77694,-6.25833,8.4179622,oak
-8500,54.81667,26.75,0.583090379,spruce
-8500,55.018552,-8.388922,0.483826376,alder
-8500,55.018552,-8.388922,7.389385493,oak
-8500,55.022748,-8.34934,0.406796181,alder
-8500,55.022748,-8.34934,7.879415587,oak
-8500,55.09344,-4.43026,10.22727273,alder
-8500,55.09344,-4.43026,15.90909091,oak
-8500,55.12629,-4.39004,0.079936051,alder
-8500,55.12629,-4.39004,1.977359245,oak
-8500,55.13475,-4.30761,16.19541913,alder
-8500,55.13475,-4.30761,4.414981396,oak
-8500,55.23333,28.18333,0.470366363,alder
-8500,55.23333,28.18333,2.773936536,spruce
-8500,55.23333,28.18333,0.327589212,oak
-8500,55.23333,28.18333,0.678426052,alder
-8500,55.23333,28.18333,32.62644763,spruce
-8500,55.23333,28.18333,0.130548303,oak
-8500,55.46667,13.81667,0.995024876,alder
-8500,55.46667,13.81667,0.248756219,oak
-8500,55.48833,13.90889,0.494297495,alder
-8500,55.48833,13.90889,0.093283582,oak
-8500,55.50078,13.74492,16.27906977,alder
-8500,55.50078,13.74492,5.620155039,oak
-8500,55.50078,13.74492,18.22028502,alder
-8500,55.50078,13.74492,0.090153118,spruce
-8500,55.50078,13.74492,3.474521694,oak
-8500,55.58333,23.3,7.295291322,alder
-8500,55.58333,23.3,24.46269812,spruce
-8500,55.58333,23.3,0.278551532,oak
-8500,55.63333,27.76667,24.03314917,alder
-8500,55.63333,27.76667,13.5359116,spruce
-8500,55.63333,27.76667,4.972375691,oak
-8500,55.78333,25.16667,32.45283019,alder
-8500,55.78333,25.16667,3.018867925,spruce
-8500,55.78333,25.16667,1.886792453,oak
-8500,55.85,30,18.30161054,alder
-8500,55.85,30,8.052708638,spruce
-8500,55.85,30,1.903367496,oak
-8500,55.933292,13.425594,11.15934366,alder
-8500,55.933292,13.425594,0.090583831,spruce
-8500,55.933292,13.425594,2.174108687,oak
-8500,56.05,28.08333,17.24137931,alder
-8500,56.05,28.08333,8.620689655,spruce
-8500,56.119132,-4.649246,0.588235294,alder
-8500,56.119132,-4.649246,10.17776341,oak
-8500,56.12833,8.613126,11.85189337,alder
-8500,56.12833,8.613126,0.06110373,spruce
-8500,56.12833,8.613126,5.60105948,oak
-8500,56.15907,15.86049,9.692998562,alder
-8500,56.15907,15.86049,0.038028116,spruce
-8500,56.15907,15.86049,2.535042394,oak
-8500,56.16667,13.83333,13.36179915,alder
-8500,56.16667,13.83333,0.091743119,spruce
-8500,56.16667,13.83333,2.352248406,oak
-8500,56.25444,13.24333,17.89067547,alder
-8500,56.25444,13.24333,2.572810481,oak
-8500,56.28145,14.29056,8.982277361,alder
-8500,56.28145,14.29056,0.035625223,spruce
-8500,56.28145,14.29056,3.096458679,oak
-8500,56.38444,-5.50139,5.004424359,alder
-8500,56.38444,-5.50139,0.877192982,beech
-8500,56.38444,-5.50139,5.318893916,oak
-8500,56.5,27.55,7.885304659,alder
-8500,56.5,27.55,41.57706093,spruce
-8500,56.5,27.55,1.075268817,oak
-8500,56.51722,22.91472,17.60716383,alder
-8500,56.51722,22.91472,0.763358779,beech
-8500,56.51722,22.91472,1.53112155,spruce
-8500,56.51722,22.91472,0.767762772,oak
-8500,56.64808,-4.37357,0.634495886,alder
-8500,56.64808,-4.37357,0.804877466,oak
-8500,56.66278,-4.40144,1.244525081,oak
-8500,56.66667,-5.86667,2.117884357,alder
-8500,56.66667,-5.86667,6.989920409,oak
-8500,56.66935,-4.34631,2.616995074,oak
-8500,56.69269,-4.46775,0.612244898,alder
-8500,56.69269,-4.46775,1.829469652,oak
-8500,56.6955,-4.41764,0.980392157,oak
-8500,56.76028,27.14944,26.32902463,alder
-8500,56.76028,27.14944,6.043505188,spruce
-8500,56.76028,27.14944,1.264437595,oak
-8500,56.863,14.82952,0.181464163,alder
-8500,56.863,14.82952,0.170799326,oak
-8500,56.93333,15.26667,11.23744747,alder
-8500,56.93333,15.26667,1.116706519,oak
-8500,56.93333,15.26667,11.23744747,alder
-8500,56.93333,15.26667,1.116706519,oak
-8500,57.02417,14.81306,9.75802658,alder
-8500,57.02417,14.81306,0.191754554,oak
-8500,57.030782,25.335168,27.19008115,alder
-8500,57.030782,25.335168,1.983753624,spruce
-8500,57.030782,25.335168,0.822013351,oak
-8500,57.08333,-3.8,2.378937868,alder
-8500,57.08333,-3.8,1.818399752,oak
-8500,57.10861,21.44083,1.89299557,alder
-8500,57.10861,21.44083,0.020652623,spruce
-8500,57.10861,21.44083,0,oak
-8500,57.13106,-5.872966,3.337783712,oak
-8500,57.153234,-4.605928,0.373134328,alder
-8500,57.153234,-4.605928,3.172284212,oak
-8500,57.16313,12.41426,17.38058197,alder
-8500,57.16313,12.41426,8.6181512,oak
-8500,57.23528,-3.71056,1.204860323,oak
-8500,57.24806,24.61667,2.027027027,alder
-8500,57.24806,24.61667,2.252252252,spruce
-8500,57.24806,24.61667,0.45045045,oak
-8500,57.24893,-5.02402,1.26846193,oak
-8500,57.25,-5.83333,0.171515466,alder
-8500,57.25,-5.83333,2.489717947,oak
-8500,57.25411,-5.02114,0.493704846,alder
-8500,57.25411,-5.02114,1.708728477,oak
-8500,57.26307,-4.99019,0.243615442,alder
-8500,57.26307,-4.99019,1.911598623,oak
-8500,57.27093,-4.914,1.207729469,alder
-8500,57.27093,-4.914,0.987053688,oak
-8500,57.27789,-4.94281,0.613496933,oak
-8500,57.29212,-4.88215,0.236406619,alder
-8500,57.29212,-4.88215,0.709219858,oak
-8500,57.31333,-3.90841,0.421046161,alder
-8500,57.31333,-3.90841,1.654219682,oak
-8500,57.31917,-7.28472,2.05382588,alder
-8500,57.31917,-7.28472,6.12995936,oak
-8500,57.35139,-7.2702,0.166389351,alder
-8500,57.35139,-7.2702,2.57845433,oak
-8500,57.48333,14.46667,12.47646779,alder
-8500,57.48333,14.46667,0.929495408,oak
-8500,57.55889,-5.34361,1.516539092,oak
-8500,57.58306,27.23861,4.066682447,alder
-8500,57.58306,27.23861,1.423414463,spruce
-8500,57.58306,27.23861,0.364298725,oak
-8500,57.6225,-6.27778,1.400905496,oak
-8500,57.64055,14.53458,13.76744186,alder
-8500,57.64055,14.53458,2.976744186,oak
-8500,57.672206,-5.479654,3.796420683,oak
-8500,57.675,27.075,14.5305038,alder
-8500,57.675,27.075,7.179763656,spruce
-8500,57.675,27.075,1.061583181,oak
-8500,57.68291,27.25128,17.36443005,alder
-8500,57.68291,27.25128,6.6945017,spruce
-8500,57.68291,27.25128,0.926156626,oak
-8500,57.68477,27.25948,8.854166667,alder
-8500,57.68477,27.25948,2.421875,spruce
-8500,57.71167,27.07833,0.142450142,alder
-8500,57.71167,27.07833,1.994301994,spruce
-8500,57.73722,27.06917,13.83647799,alder
-8500,57.73722,27.06917,1.257861635,spruce
-8500,57.73722,27.06917,0.628930818,oak
-8500,57.73722,27.06917,19.51219512,alder
-8500,57.73722,27.06917,2.43902439,spruce
-8500,57.73722,27.06917,0.81300813,oak
-8500,57.80833,27.05833,15.08333181,alder
-8500,57.80833,27.05833,0.995796018,spruce
-8500,57.80833,27.05833,0.463922906,oak
-8500,57.86306,25.21806,10.72768336,alder
-8500,57.86306,25.21806,6.663731945,spruce
-8500,57.86306,25.21806,1.002271219,oak
-8500,57.90353,-5.03183,0.64516129,alder
-8500,57.90353,-5.03183,0.64516129,oak
-8500,57.90853,-5.04136,1.023890785,alder
-8500,57.91094,-5.09022,0.342465753,oak
-8500,57.91217,-5.116,0.452101282,alder
-8500,57.91217,-5.116,1.035904065,oak
-8500,58.02114,16.05602,13.5355171,alder
-8500,58.02114,16.05602,0.20526819,oak
-8500,58.05917,26.51722,5.103442672,alder
-8500,58.05917,26.51722,0.392251999,spruce
-8500,58.05917,26.51722,2.007034486,oak
-8500,58.069,-5.2008,0.401606426,alder
-8500,58.069,-5.2008,5.571341972,oak
-8500,58.071472,-5.041736,1.919977577,oak
-8500,58.13333,-6.88333,0.070126227,oak
-8500,58.14445,7.91361,18.13785142,alder
-8500,58.14445,7.91361,2.377782211,oak
-8500,58.244044,8.004356,21.29925931,alder
-8500,58.244044,8.004356,2.411369193,oak
-8500,58.264906,-6.770474,0.792310598,alder
-8500,58.264906,-6.770474,0.667388918,oak
-8500,58.27111,22.22222,4.713669833,alder
-8500,58.27111,22.22222,0.271169074,spruce
-8500,58.27111,22.22222,0.388315255,oak
-8500,58.27592,25.50484,22.3904862,alder
-8500,58.27592,25.50484,1.909405321,spruce
-8500,58.27592,25.50484,0.699904515,oak
-8500,58.32288,14.70652,1.25813503,oak
-8500,58.32503,22.09672,9.581163675,alder
-8500,58.32503,22.09672,0.092421442,beech
-8500,58.32503,22.09672,0.137534922,spruce
-8500,58.32503,22.09672,0.182983229,oak
-8500,58.325934,7.784902,18.08210948,alder
-8500,58.325934,7.784902,1.617587602,oak
-8500,58.33007,22.06158,19.0041045,alder
-8500,58.33007,22.06158,2.581951301,spruce
-8500,58.33007,22.06158,1.62654612,oak
-8500,58.36667,23.96667,20.83219667,alder
-8500,58.36667,23.96667,0.343517876,spruce
-8500,58.36667,23.96667,0.532409423,oak
-8500,58.38333,22.2,14.89590409,alder
-8500,58.38333,22.2,0.760856696,spruce
-8500,58.38333,22.2,1.641045134,oak
-8500,58.46667,22.38333,7.449927979,alder
-8500,58.47126,-4.685728,1.186967894,oak
-8500,58.48888,25.77353,9.768658681,alder
-8500,58.48888,25.77353,0.117370892,beech
-8500,58.48888,25.77353,2.637554298,spruce
-8500,58.48888,25.77353,0.761813874,oak
-8500,58.5205,25.42171,15.30979589,alder
-8500,58.5205,25.42171,0.366949806,spruce
-8500,58.5205,25.42171,0.340904274,oak
-8500,58.52611,22.42306,14.46185697,alder
-8500,58.52611,22.42306,1.098497313,spruce
-8500,58.52611,22.42306,0.962670469,oak
-8500,58.52611,22.42306,14.46185697,alder
-8500,58.52611,22.42306,1.098497313,spruce
-8500,58.52611,22.42306,0.962670469,oak
-8500,58.52611,22.42306,14.46185697,alder
-8500,58.52611,22.42306,1.098497313,spruce
-8500,58.52611,22.42306,0.962670469,oak
-8500,58.52611,22.42306,14.46185697,alder
-8500,58.52611,22.42306,1.098497313,spruce
-8500,58.52611,22.42306,0.962670469,oak
-8500,58.537336,7.73367,13.92314022,alder
-8500,58.537336,7.73367,1.528949917,oak
-8500,58.55679,13.67319,17.22926136,alder
-8500,58.55679,13.67319,0.034700951,spruce
-8500,58.55679,13.67319,1.499431954,oak
-8500,58.59222,26.64967,19.96877129,alder
-8500,58.59222,26.64967,0.997584697,spruce
-8500,58.59222,26.64967,1.227317182,oak
-8500,58.75667,24.46028,19.22590776,alder
-8500,58.75667,24.46028,0.238765521,spruce
-8500,58.75667,24.46028,0.194532503,oak
-8500,59.00694,9.63833,23.61460974,alder
-8500,59.00694,9.63833,1.164741044,oak
-8500,59.03333,24.28333,21.24212421,alder
-8500,59.03333,24.28333,0.180018002,spruce
-8500,59.03333,24.28333,0.360036004,oak
-8500,59.05972,11.61778,17.01720653,alder
-8500,59.05972,11.61778,1.162437044,oak
-8500,59.0608,26.24178,15.46961837,alder
-8500,59.0608,26.24178,0.558659218,spruce
-8500,59.0608,26.24178,1.262745901,oak
-8500,59.075,24.1,17.0727097,alder
-8500,59.075,24.1,0.305571044,spruce
-8500,59.075,24.1,0.171563609,oak
-8500,59.10972,27.50783,0.938776913,alder
-8500,59.10972,27.50783,0.141442716,spruce
-8500,59.15861,27.6975,22.62964762,alder
-8500,59.15861,27.6975,0.859027664,spruce
-8500,59.15861,27.6975,0.933125972,oak
-8500,59.175,24.43111,18.9937707,alder
-8500,59.175,24.43111,0.190839695,spruce
-8500,59.175,24.43111,0.476019012,oak
-8500,59.17528,27.46167,28.38532906,alder
-8500,59.17528,27.46167,0.9773658,spruce
-8500,59.17528,27.46167,0.874271435,oak
-8500,59.22139,27.58056,19.89676425,alder
-8500,59.22139,27.58056,0.824687554,spruce
-8500,59.22139,27.58056,0.185071049,oak
-8500,59.283448,5.493056,1.453509902,alder
-8500,59.283448,5.493056,2.362505054,oak
-8500,59.30546,27.57509,18.35346605,alder
-8500,59.30546,27.57509,0.347410128,spruce
-8500,59.30546,27.57509,0.192307692,oak
-8500,59.34349,7.30483,3.461538462,alder
-8500,59.34349,7.30483,1.346153846,oak
-8500,59.43194,24.89246,28.17133443,alder
-8500,59.43194,24.89246,0.988467875,spruce
-8500,59.43194,24.89246,1.317957166,oak
-8500,59.43333,25,30.88069148,alder
-8500,59.43333,25,0.889586604,oak
-8500,59.43333,25,29.12342875,alder
-8500,59.43333,25,0.23133848,spruce
-8500,59.43333,25,0.397147535,oak
-8500,59.45139,26.01389,21.1259036,alder
-8500,59.45139,26.01389,0.231726009,spruce
-8500,59.45139,26.01389,0.276560893,oak
-8500,59.45139,26.01389,19.28913601,alder
-8500,59.45139,26.01389,0.399201597,spruce
-8500,59.46667,26.52194,6.224968986,alder
-8500,59.46667,26.52194,0.341582273,spruce
-8500,59.46667,26.52194,0.209554535,oak
-8500,59.48944,25.53861,25.56005637,alder
-8500,59.48944,25.53861,0.182441107,spruce
-8500,59.48944,25.53861,0.289681014,oak
-8500,59.625946,7.986352,11.39072848,alder
-8500,59.625946,7.986352,1.986754967,oak
-8500,59.669884,7.540184,5.450836697,alder
-8500,59.669884,7.540184,0.90460976,oak
-8500,59.70032,6.171564,21.21534194,alder
-8500,59.70032,6.171564,0.617437626,oak
-8500,59.76,14.48222,9.729297994,alder
-8500,59.76,14.48222,0.568823947,oak
-8500,59.76475,7.433998,4.556114716,alder
-8500,59.76475,7.433998,1.14125453,oak
-8500,59.795962,7.251924,6.381380642,alder
-8500,59.795962,7.251924,0.613716425,oak
-8500,59.80167,14.62333,7.373245062,alder
-8500,59.80167,14.62333,0.436505452,oak
-8500,59.81667,6,6.861743767,alder
-8500,59.81667,6,1.74735505,oak
-8500,59.841922,6.992512,5.799588161,alder
-8500,59.841922,6.992512,0.440300946,oak
-8500,60.03083,10.69917,24.28330523,alder
-8500,60.03083,10.69917,0.337268128,oak
-8500,60.08333,15.83333,9.647625465,alder
-8500,60.08333,15.83333,0.187360532,spruce
-8500,60.08333,15.83333,0.63324331,oak
-8500,60.3,14.58333,5.093378608,alder
-8500,60.38736,-1.09648,1.935309973,alder
-8500,60.38736,-1.09648,5.25965858,oak
-8500,60.438218,24.176566,15.89595376,alder
-8500,60.438218,24.176566,1.156069364,spruce
-8500,60.438218,24.176566,0.144508671,oak
-8500,60.62404,24.25122,12.05129046,alder
-8500,60.62404,24.25122,0.165396571,spruce
-8500,60.62404,24.25122,0.299237992,oak
-8500,60.651794,14.926326,10.55627747,alder
-8500,60.651794,14.926326,0.354947843,oak
-8500,60.71667,7,2.338129496,alder
-8500,60.71667,7,0.35971223,oak
-8500,60.78455,23.85616,17.52983047,alder
-8500,60.78455,23.85616,0.189581806,spruce
-8500,60.78455,23.85616,0.311937218,oak
-8500,60.834762,10.87398,14.05793854,alder
-8500,60.834762,10.87398,0.302283523,oak
-8500,61.108412,10.358996,30.10960671,alder
-8500,61.108412,10.358996,0.468735608,oak
-8500,61.21667,28.11667,11.84093777,alder
